pump_id, pressure, temperature, frequency, current
pump-253 , 102.122 , 140.728,48.29,26.745
pump-663 , 105.879 , 138.734,40.995,21.905
pump-253 , 103.602 , 136.99,42.706,7.108
pump-498 , 105.389 , 150.298,48.341,42.695
pump-494 , 103.781 , 153.084,45.791,41.886
pump-253 , 102.456 , 134.101,45.799,45.325
pump-494 , 99.533 , 137.778,44.848,29.039
pump-494 , 104.545 , 142.728,42.943,50.094
pump-253 , 105.128 , 137.968,45.439,54.106
pump-253 , 101.017 , 148.209,46.249,72.137
pump-419 , 108.357 , 155.725,42.727,68.987
pump-494 , 105.298 , 150.361,47.386,21.936
pump-498 , 103.747 , 140.775,44.922,71.057
pump-663 , 107.36 , 147.081,49.161,58.46
pump-494 , 106.513 , 142.948,42.676,67.805
pump-498 , 103.52 , 141.251,45.664,21.898
pump-498 , 97.665 , 128.189,50.147,60.232
pump-253 , 103.174 , 142.065,45.061,50.424
pump-419 , 103.179 , 145.176,42.77,55.548
pump-419 , 103.103 , 132.965,46.634,66.641
pump-494 , 104.845 , 147.38,48.09,41.374
pump-498 , 103.688 , 153.608,49.846,35.917
pump-663 , 102.321 , 163.976,50.424,41.372
pump-253 , 102.497 , 151.99,44.836,15.227
pump-498 , 104.086 , 148.002,45.729,-6.769
pump-663 , 102.491 , 142.071,41.995,29.565
pump-494 , 104.195 , 149.592,44.483,31.705
pump-494 , 100.481 , 140.833,38.71,47.711
pump-494 , 104.313 , 148.808,48.798,40.7
pump-498 , 104.772 , 143.92,49.94,39.147
pump-498 , 104.778 , 140.787,38.129,9.51
pump-494 , 104.973 , 149.48,42.18,91.059
pump-498 , 102.324 , 153.825,50.955,58.333
pump-419 , 101.729 , 142.967,49.545,49.927
pump-253 , 102.485 , 149.668,42.529,47.265
pump-663 , 103.127 , 143.104,45.653,32.775
pump-498 , 105.25 , 136.33,48.93,4.977
pump-494 , 104.327 , 154.902,46.723,35.468
pump-663 , 101.498 , 145.837,43.728,32.84
pump-498 , 106.48 , 144.468,40.997,63.985
pump-494 , 101.936 , 151.208,44.352,1.298
pump-253 , 104.365 , 156.462,53.715,79.495
pump-253 , 100.19 , 144.023,44.109,28.646
pump-419 , 101.52 , 147.971,44.295,15.054
pump-663 , 104.313 , 143.721,43.947,44.551
pump-253 , 101.308 , 146.461,43.021,10.313
pump-253 , 105.052 , 158.565,45.261,26.842
pump-498 , 102.83 , 140.769,42.461,12.34
pump-498 , 108.237 , 156.591,40.128,59.962
pump-253 , 102.572 , 145.193,42.809,50.564
pump-494 , 101.893 , 150.791,39.265,9.816
pump-419 , 104.854 , 145.923,39.809,18.22
pump-419 , 105.407 , 140.898,42.604,16.623
pump-498 , 102.022 , 147.068,40.19,34.818
pump-663 , 105.344 , 146.876,47.138,14.771
pump-663 , 105.391 , 157.774,53.141,57.957
pump-419 , 105.526 , 145.343,43.871,55.006
pump-494 , 100.201 , 136.41,40.041,59.441
pump-663 , 104.705 , 150.176,44.545,23.498
pump-663 , 105.29 , 143.231,36.465,43.419
pump-419 , 101.713 , 149.525,38.109,5.41
pump-498 , 106.019 , 142.91,46.004,51.404
pump-663 , 105.157 , 143.123,50.508,-24.638
pump-663 , 104.336 , 153.186,40.434,47.981
pump-663 , 103.685 , 156.706,42.661,70.631
pump-498 , 103.955 , 144.134,44.383,68.965
pump-419 , 101.38 , 146.347,47.544,67.601
pump-494 , 101.798 , 146.776,46.015,52.757
pump-494 , 101.324 , 142.242,38.742,22.471
pump-663 , 106.088 , 146.957,47.807,46.342
pump-663 , 103.499 , 139.805,41.689,17.902
pump-498 , 103.179 , 145.308,46.721,27.099
pump-663 , 102.283 , 151.622,45.062,43.953
pump-253 , 104.317 , 153.956,40.41,51.582
pump-663 , 103.999 , 148.295,43.942,12.42
pump-663 , 103.189 , 153.025,37.244,18.81
pump-494 , 103.04 , 147.134,46.016,60.181
pump-663 , 104.16 , 148.828,45.581,40.989
pump-494 , 103.88 , 146.832,41.887,26.105
pump-253 , 102.214 , 140.047,43.588,41.078
pump-494 , 102.035 , 148.455,45.207,29.262
pump-253 , 102.358 , 154.477,48.825,86.877
pump-498 , 107.162 , 143.409,45.318,55.598
pump-663 , 105.14 , 154.537,46.798,28.3
pump-419 , 104.323 , 151.331,42.523,77.645
pump-253 , 102.826 , 143.478,47.815,-1.251
pump-498 , 107.784 , 148.352,45.969,28.475
pump-494 , 102.234 , 145.535,35.714,50.487
pump-663 , 106.643 , 140.703,48.83,34.41
pump-663 , 105.117 , 154.543,43.073,46.114
pump-498 , 104.995 , 137.742,39.215,27.979
pump-494 , 104.204 , 154.134,42.31,34.419
pump-253 , 104.448 , 131.771,42.438,6.543
pump-494 , 102.687 , 155.026,41.384,72.628
pump-419 , 103.287 , 147.798,45.952,58.996
pump-253 , 102.168 , 134.817,44.296,42.19
pump-498 , 103.054 , 146.375,35.627,21.443
pump-253 , 102.478 , 139.451,46.677,37.436
pump-253 , 100.59 , 153.511,43.749,23.306
pump-253 , 104.302 , 151.826,46.001,50.228
pump-253 , 106.565 , 147.87,44.236,48.74
pump-663 , 105.256 , 144.311,48.929,32.439
pump-498 , 107.533 , 147.261,46.946,19.61
pump-663 , 101.204 , 150.103,51.474,65.482
pump-498 , 106.191 , 135.266,38.834,60.833
pump-663 , 102.355 , 123.923,44.56,35.24
pump-663 , 105.67 , 151.661,46.255,19.129
pump-494 , 103.596 , 144.738,39.222,25.588
pump-498 , 99.894 , 132.493,40.861,26.297
pump-494 , 104.333 , 142.093,46.821,49.858
pump-663 , 98.894 , 136.041,40.694,42.65
pump-253 , 105.825 , 139.566,42.92,70.402
pump-498 , 102.299 , 137.746,39.331,48.694
pump-419 , 99.894 , 141.481,47.484,12.125
pump-253 , 105.962 , 151.272,39.171,9.886
pump-494 , 102.687 , 142.473,38.455,77.305
pump-498 , 103.115 , 148.719,45.378,6.033
pump-498 , 104.824 , 141.371,44.028,27.546
pump-498 , 100.069 , 149.486,55.13,38.87
pump-498 , 105.529 , 141.121,45.744,27.483
pump-419 , 102.794 , 130.076,46.394,-6.174
pump-494 , 105.685 , 137.918,44.0,49.096
pump-494 , 106.577 , 154.45,50.246,34.899
pump-253 , 101.945 , 145.85,40.945,63.46
pump-253 , 105.857 , 160.137,47.463,36.479
pump-663 , 99.494 , 138.793,39.89,30.013
pump-498 , 103.664 , 143.302,38.785,67.84
pump-498 , 102.234 , 139.185,42.01,46.947
pump-253 , 103.248 , 150.622,41.442,21.072
pump-253 , 105.57 , 145.818,41.701,53.269
pump-494 , 105.717 , 149.88,42.332,43.319
pump-663 , 100.147 , 145.461,41.351,7.655
pump-663 , 107.489 , 143.955,41.769,41.076
pump-498 , 101.898 , 134.254,45.013,35.306
pump-663 , 103.078 , 147.544,42.834,28.845
pump-663 , 101.098 , 159.747,41.46,46.411
pump-253 , 111.813 , 145.232,42.839,36.814
pump-498 , 102.181 , 141.075,48.45,53.564
pump-498 , 103.38 , 138.7,45.865,41.623
pump-498 , 101.54 , 136.413,39.632,39.55
pump-419 , 107.446 , 147.256,42.833,68.296
pump-498 , 101.449 , 134.017,45.59,58.082
pump-419 , 101.586 , 129.552,40.437,42.425
pump-663 , 106.971 , 128.368,40.821,42.58
pump-419 , 106.412 , 150.826,45.299,54.601
pump-494 , 105.059 , 147.59,40.265,36.175
pump-419 , 108.317 , 150.085,40.828,31.711
pump-498 , 103.169 , 151.696,40.748,40.609
pump-494 , 104.88 , 136.227,51.615,31.735
pump-494 , 102.42 , 134.888,45.367,61.97
pump-498 , 102.357 , 147.9,50.258,34.184
pump-253 , 104.11 , 141.759,42.986,24.288
pump-419 , 100.166 , 158.919,48.778,36.069
pump-419 , 105.635 , 142.778,43.022,34.476
pump-498 , 101.257 , 148.436,45.118,78.552
pump-663 , 105.325 , 151.779,49.587,41.089
pump-494 , 104.828 , 141.36,48.07,10.828
pump-419 , 104.134 , 150.728,48.537,10.743
pump-494 , 103.532 , 142.071,43.475,47.531
pump-253 , 101.114 , 147.034,42.964,30.788
pump-494 , 101.494 , 153.315,43.266,34.648
pump-663 , 104.412 , 136.937,43.778,51.529
pump-494 , 103.567 , 145.65,43.19,63.269
pump-419 , 102.651 , 143.663,45.229,21.769
pump-663 , 104.003 , 152.032,44.17,34.554
pump-498 , 104.772 , 151.859,42.884,25.508
pump-498 , 100.779 , 135.643,50.521,29.325
pump-498 , 98.874 , 139.202,39.494,37.619
pump-498 , 104.046 , 154.504,42.845,45.489
pump-498 , 102.861 , 164.061,38.206,85.649
pump-663 , 104.419 , 141.382,50.416,12.023
pump-253 , 101.658 , 138.893,43.499,16.827
pump-663 , 104.723 , 143.747,39.001,36.335
pump-419 , 96.959 , 150.073,45.948,53.811
pump-498 , 103.693 , 145.633,47.112,65.202
pump-494 , 103.784 , 140.574,45.153,44.911
pump-419 , 106.777 , 145.806,37.133,18.67
pump-494 , 107.402 , 148.871,39.536,54.598
pump-663 , 103.594 , 145.955,40.932,47.392
pump-498 , 102.685 , 144.521,43.853,39.204
pump-498 , 103.637 , 144.219,43.223,29.159
pump-494 , 103.653 , 150.182,44.662,61.804
pump-663 , 104.252 , 144.202,45.276,55.854
pump-419 , 106.239 , 143.014,42.91,5.364
pump-494 , 105.245 , 152.683,42.32,50.281
pump-663 , 103.557 , 143.439,40.416,62.803
pump-663 , 105.111 , 144.497,44.75,26.118
pump-253 , 107.077 , 153.512,47.721,20.372
pump-663 , 99.356 , 152.404,42.553,37.317
pump-419 , 102.32 , 144.487,36.194,35.892
pump-253 , 104.283 , 143.414,46.052,53.51
pump-498 , 105.119 , 144.718,48.159,44.78
pump-663 , 105.811 , 152.417,44.06,47.813
pump-494 , 105.772 , 145.844,42.303,50.898
pump-494 , 108.314 , 140.271,50.121,52.953
pump-663 , 100.833 , 142.553,39.127,57.068
pump-494 , 101.807 , 153.629,48.554,50.658
pump-253 , 99.436 , 151.076,45.511,70.201
pump-498 , 102.985 , 152.679,41.379,57.47
pump-253 , 105.479 , 160.141,44.92,25.993
pump-419 , 101.593 , 146.003,47.669,17.076
pump-498 , 104.842 , 149.05,40.942,69.815
pump-498 , 103.551 , 150.705,43.263,20.335
pump-494 , 105.81 , 151.711,43.446,6.755
pump-498 , 104.111 , 138.352,48.102,30.007
pump-253 , 104.754 , 145.836,41.812,23.71
pump-498 , 105.541 , 137.789,46.494,35.876
pump-253 , 104.918 , 144.682,39.255,20.429
pump-498 , 103.428 , 135.753,41.092,9.821
pump-253 , 102.652 , 134.247,45.456,71.163
pump-494 , 106.141 , 148.687,49.005,39.071
pump-498 , 102.27 , 156.46,44.653,30.025
pump-419 , 104.712 , 142.425,46.359,44.047
pump-663 , 103.217 , 141.803,43.784,44.404
pump-498 , 100.28 , 148.968,42.553,34.459
pump-419 , 102.145 , 144.036,42.384,56.997
pump-419 , 101.813 , 145.548,44.357,42.873
pump-663 , 102.427 , 143.786,36.927,56.802
pump-494 , 102.766 , 153.523,48.734,33.516
pump-419 , 101.309 , 146.243,46.775,41.491
pump-494 , 105.145 , 140.79,50.099,40.22
pump-419 , 100.559 , 141.854,41.035,79.034
pump-494 , 104.946 , 136.413,45.8,-7.651
pump-253 , 102.982 , 144.745,39.785,29.652
pump-498 , 102.117 , 153.005,40.541,47.366
pump-253 , 105.203 , 140.923,50.282,53.453
pump-253 , 103.347 , 164.496,44.696,42.125
pump-498 , 101.592 , 148.498,37.524,50.048
pump-494 , 102.659 , 140.521,51.205,33.641
pump-419 , 104.412 , 144.268,43.607,48.801
pump-419 , 105.783 , 144.838,46.165,24.995
pump-419 , 98.663 , 154.25,44.898,55.22
pump-253 , 102.841 , 152.151,41.921,57.819
pump-494 , 105.286 , 133.516,49.746,83.05
pump-498 , 100.68 , 140.75,44.795,50.618
pump-419 , 102.589 , 145.291,49.978,21.203
pump-253 , 103.218 , 138.192,42.588,39.164
pump-419 , 108.26 , 142.28,44.973,51.922
pump-494 , 103.333 , 145.078,49.69,-13.878
pump-663 , 100.787 , 139.147,44.632,19.495
pump-419 , 103.533 , 142.899,44.808,30.931
pump-663 , 105.966 , 143.734,47.849,76.779
pump-494 , 103.234 , 137.934,42.723,66.232
pump-663 , 99.901 , 139.352,47.625,11.664
pump-419 , 102.67 , 138.94,45.347,34.283
pump-498 , 102.733 , 150.401,43.933,52.414
pump-253 , 103.39 , 156.064,49.803,44.919
pump-663 , 105.494 , 138.788,44.432,30.776
pump-663 , 102.738 , 140.881,45.451,44.268
pump-253 , 101.392 , 147.105,38.087,45.638
pump-494 , 103.062 , 150.356,46.074,22.267
pump-253 , 102.514 , 152.238,43.585,29.028
pump-419 , 102.08 , 149.062,43.755,9.3
pump-419 , 98.385 , 147.474,42.124,-9.422
pump-419 , 102.392 , 153.411,43.057,-7.49
pump-419 , 105.5 , 152.704,40.14,20.777
pump-663 , 106.512 , 144.04,43.687,39.609
pump-419 , 103.24 , 153.521,49.035,40.073
pump-419 , 100.104 , 156.876,44.551,73.885
pump-253 , 104.307 , 153.504,41.169,46.472
pump-498 , 102.592 , 140.733,42.291,59.117
pump-419 , 108.145 , 142.921,43.697,-1.192
pump-494 , 102.858 , 148.634,39.164,16.236
pump-663 , 100.449 , 150.558,50.45,54.125
pump-663 , 103.519 , 154.779,46.429,48.29
pump-663 , 103.143 , 150.958,39.265,59.198
pump-253 , 102.487 , 150.03,41.023,17.455
pump-419 , 101.439 , 147.478,43.435,45.313
pump-663 , 105.367 , 135.647,41.386,41.537
pump-494 , 99.811 , 147.927,42.917,22.916
pump-253 , 103.18 , 138.127,49.33,48.596
pump-419 , 103.851 , 142.072,42.897,64.011
pump-663 , 106.042 , 142.992,50.302,61.976
pump-494 , 104.5 , 137.031,36.554,21.583
pump-419 , 100.319 , 136.4,44.14,51.047
pump-494 , 103.983 , 146.042,48.564,23.196
pump-253 , 102.88 , 145.948,44.007,27.463
pump-253 , 106.074 , 149.447,40.77,23.683
pump-419 , 105.739 , 150.512,46.772,60.889
pump-663 , 103.13 , 146.29,46.269,32.946
pump-494 , 102.723 , 148.593,46.961,38.776
pump-494 , 101.144 , 154.904,39.104,63.463
pump-663 , 101.587 , 143.038,40.163,67.312
pump-663 , 105.527 , 151.677,45.196,55.625
pump-253 , 103.298 , 147.584,48.151,37.347
pump-663 , 103.967 , 151.186,44.433,53.831
pump-419 , 106.856 , 152.565,52.575,19.466
pump-494 , 104.466 , 149.493,38.335,30.631
pump-419 , 102.443 , 141.139,46.064,31.887
pump-498 , 103.123 , 144.965,49.127,27.304
pump-494 , 104.79 , 151.026,43.243,17.825
pump-494 , 101.928 , 150.626,40.295,58.616
pump-419 , 106.127 , 146.743,34.886,45.537
pump-494 , 102.158 , 142.447,42.684,29.679
pump-494 , 103.081 , 135.089,41.841,28.193
pump-494 , 105.168 , 142.644,40.125,19.942
pump-253 , 100.819 , 131.533,43.94,33.883
pump-419 , 104.986 , 153.364,42.944,8.466
pump-253 , 103.627 , 150.929,46.795,36.612
pump-419 , 99.671 , 136.757,47.48,49.248
pump-494 , 102.31 , 137.205,47.841,6.049
pump-498 , 101.782 , 155.722,46.376,1.098
pump-419 , 106.219 , 152.772,48.92,48.356
pump-253 , 104.963 , 150.819,36.578,36.652
pump-253 , 104.121 , 146.11,42.197,12.082
pump-253 , 104.161 , 139.27,38.671,35.054
pump-663 , 101.085 , 142.066,37.691,46.338
pump-663 , 102.959 , 136.808,44.473,46.979
pump-494 , 101.273 , 151.779,40.352,59.468
pump-253 , 106.872 , 157.025,45.215,26.397
pump-253 , 104.693 , 144.804,48.733,44.55
pump-498 , 104.743 , 149.172,44.759,53.36
pump-498 , 100.171 , 138.404,48.253,8.623
pump-253 , 104.497 , 148.974,42.214,47.272
pump-663 , 104.222 , 139.15,42.7,46.398
pump-419 , 102.071 , 143.102,46.687,32.347
pump-419 , 104.725 , 133.582,46.134,-18.128
pump-498 , 105.224 , 147.429,41.72,42.374
pump-663 , 102.253 , 148.94,44.768,33.698
pump-498 , 101.2 , 140.513,44.448,56.061
pump-419 , 105.613 , 147.431,48.98,54.542
pump-253 , 105.858 , 142.239,48.999,20.176
pump-419 , 106.924 , 147.668,41.807,63.794
pump-663 , 105.334 , 145.566,43.027,43.362
pump-494 , 105.75 , 149.928,43.521,46.521
pump-253 , 99.417 , 145.666,51.701,14.327
pump-494 , 101.888 , 142.525,49.957,-5.605
pump-253 , 106.397 , 145.414,44.344,45.667
pump-494 , 106.787 , 142.125,42.344,48.62
pump-419 , 101.971 , 145.396,46.913,61.494
pump-498 , 99.711 , 153.045,46.303,28.685
pump-253 , 107.344 , 140.792,44.991,37.784
pump-498 , 103.274 , 150.028,44.435,36.545
pump-253 , 105.8 , 146.595,43.176,25.062
pump-253 , 103.851 , 142.354,47.33,89.02
pump-419 , 102.711 , 144.267,47.186,40.524
pump-498 , 109.138 , 123.069,43.385,67.459
pump-419 , 99.423 , 143.221,45.468,52.078
pump-419 , 101.958 , 143.114,43.093,53.315
pump-498 , 103.007 , 139.185,46.414,48.298
pump-663 , 102.962 , 147.611,42.322,-6.692
pump-498 , 104.292 , 138.342,43.416,51.853
pump-253 , 103.345 , 140.331,47.934,82.329
pump-663 , 104.845 , 137.773,39.152,36.857
pump-494 , 104.795 , 155.097,39.883,19.742
pump-253 , 106.766 , 151.341,46.36,17.73
pump-253 , 103.278 , 151.171,47.891,58.136
pump-498 , 104.542 , 152.052,41.611,54.666
pump-419 , 105.877 , 142.366,44.769,26.357
pump-419 , 106.974 , 144.856,45.527,60.716
pump-419 , 104.665 , 150.953,45.0,49.695
pump-663 , 109.118 , 153.036,47.312,60.788
pump-419 , 104.351 , 131.358,39.626,50.104
pump-494 , 106.049 , 151.272,50.556,52.552
pump-253 , 104.306 , 150.057,42.649,75.543
pump-663 , 103.28 , 152.064,42.2,69.92
pump-663 , 101.203 , 155.45,43.074,41.698
pump-419 , 104.17 , 144.876,41.422,14.267
pump-419 , 102.14 , 151.863,43.537,21.909
pump-419 , 101.676 , 149.725,39.355,9.608
pump-419 , 106.73 , 151.616,40.9,40.298
pump-494 , 102.794 , 142.921,45.432,45.747
pump-498 , 103.784 , 139.178,44.703,31.003
pump-253 , 104.222 , 141.115,36.909,15.838
pump-663 , 105.431 , 147.545,46.714,20.411
pump-498 , 104.546 , 145.132,48.162,33.951
pump-663 , 103.642 , 149.64,46.219,56.428
pump-494 , 101.311 , 149.463,49.442,55.064
pump-663 , 106.066 , 134.934,47.157,10.883
pump-419 , 105.694 , 162.466,42.131,65.22
pump-498 , 105.42 , 155.941,46.683,63.177
pump-419 , 105.773 , 138.66,40.144,33.423
pump-419 , 105.75 , 141.292,45.818,45.276
pump-494 , 103.081 , 142.912,48.485,53.545
pump-419 , 101.806 , 153.764,44.57,31.041
pump-494 , 102.772 , 150.091,46.437,18.953
pump-498 , 104.766 , 146.72,46.72,1.32
pump-663 , 103.709 , 136.556,47.6,3.619
pump-253 , 103.914 , 132.943,44.357,11.383
pump-419 , 104.402 , 137.693,46.132,100.444
pump-419 , 103.779 , 145.941,43.342,23.891
pump-494 , 102.66 , 147.409,48.628,55.441
pump-253 , 105.081 , 147.228,45.497,13.166
pump-498 , 106.46 , 144.353,44.0,56.983
pump-498 , 104.948 , 137.127,46.222,34.963
pump-419 , 104.497 , 135.816,44.895,-1.202
pump-663 , 101.801 , 142.123,44.429,40.411
pump-663 , 101.998 , 145.066,41.72,49.131
pump-498 , 98.897 , 146.653,51.176,24.578
pump-663 , 100.355 , 140.371,48.5,60.371
pump-419 , 103.007 , 163.239,46.243,35.164
pump-253 , 101.213 , 134.068,44.077,19.342
pump-253 , 105.116 , 137.594,50.653,12.05
pump-663 , 103.123 , 148.473,48.284,71.176
pump-494 , 105.477 , 136.261,43.536,24.673
pump-419 , 104.27 , 154.643,42.529,29.851
pump-498 , 101.265 , 153.121,39.471,51.66
pump-419 , 104.689 , 143.425,43.78,46.183
pump-498 , 105.514 , 153.94,47.682,17.029
pump-663 , 100.967 , 142.321,44.881,68.924
pump-498 , 106.259 , 145.286,43.249,28.863
pump-498 , 102.264 , 138.721,44.933,-0.115
pump-494 , 103.334 , 140.561,47.725,57.204
pump-663 , 102.278 , 147.235,54.431,1.57
pump-663 , 103.834 , 146.256,36.806,69.318
pump-419 , 107.205 , 149.92,48.093,1.157
pump-494 , 102.824 , 135.836,34.615,34.348
pump-253 , 103.71 , 131.804,41.283,63.959
pump-419 , 103.377 , 138.611,43.664,23.967
pump-663 , 104.128 , 144.62,46.867,68.629
pump-663 , 104.989 , 142.913,41.739,65.074
pump-494 , 103.606 , 153.456,43.138,31.937
pump-498 , 108.284 , 157.558,39.561,71.17
pump-253 , 100.82 , 148.292,47.245,39.456
pump-253 , 104.913 , 149.275,48.288,52.891
pump-494 , 104.126 , 145.494,36.402,25.898
pump-419 , 106.06 , 145.767,44.957,40.088
pump-253 , 102.422 , 133.666,42.566,11.154
pump-419 , 105.98 , 146.094,44.303,34.586
pump-494 , 103.863 , 152.446,39.882,23.728
pump-253 , 105.848 , 143.57,36.231,48.917
pump-419 , 103.265 , 149.809,41.206,16.611
pump-663 , 101.726 , 139.912,50.093,24.336
pump-494 , 105.263 , 142.839,42.399,8.243
pump-494 , 106.175 , 153.218,48.96,30.14
pump-253 , 101.411 , 130.527,44.161,56.787
pump-498 , 109.397 , 155.316,42.69,29.702
pump-419 , 107.523 , 143.295,40.044,44.329
pump-494 , 104.013 , 144.84,44.643,73.336
pump-494 , 102.288 , 142.908,47.536,35.618
pump-494 , 100.509 , 142.207,47.371,40.96
pump-494 , 106.441 , 148.839,51.185,27.669
pump-498 , 104.341 , 148.962,44.881,31.778
pump-253 , 105.9 , 143.325,38.178,21.027
pump-663 , 100.377 , 152.268,39.602,47.152
pump-419 , 101.641 , 137.76,50.094,50.048
pump-498 , 105.862 , 148.529,42.47,63.236
pump-419 , 103.131 , 150.399,41.964,69.057
pump-494 , 102.115 , 140.088,43.51,50.228
pump-419 , 103.469 , 137.731,51.435,66.604
pump-663 , 102.69 , 161.267,50.019,57.31
pump-253 , 105.496 , 147.061,39.432,47.37
pump-253 , 102.508 , 145.892,50.746,59.259
pump-498 , 104.797 , 134.483,44.564,74.673
pump-494 , 104.825 , 134.958,47.486,-3.317
pump-498 , 104.85 , 150.02,43.284,3.873
pump-419 , 105.878 , 139.469,42.071,41.175
pump-498 , 100.753 , 143.849,44.371,43.653

pump-494 , 101.376 , 142.522,42.739,73.115
pump-419 , 106.486 , 144.341,48.68,25.895
pump-419 , 104.108 , 151.995,45.199,59.552
pump-253 , 104.934 , 144.879,42.056,50.156
pump-419 , 104.581 , 153.15,41.676,45.755
pump-663 , 106.916 , 135.518,45.711,44.827
pump-494 , 104.204 , 144.016,40.422,59.718
pump-494 , 100.077 , 142.442,42.146,21.077
pump-253 , 106.655 , 148.891,46.075,5.807
pump-498 , 104.713 , 145.615,44.569,41.815
pump-494 , 103.609 , 145.213,41.031,5.997
pump-663 , 105.19 , 140.753,49.111,79.991
pump-663 , 105.171 , 141.134,45.674,74.801
pump-498 , 100.803 , 148.868,43.248,41.93
pump-498 , 105.945 , 143.574,49.747,55.307
pump-419 , 103.115 , 141.805,40.58,63.904
pump-494 , 105.628 , 141.525,43.613,21.296
pump-419 , 103.504 , 150.749,50.404,77.159
pump-419 , 103.97 , 157.79,45.541,28.558
pump-498 , 102.87 , 148.108,41.337,58.308
pump-253 , 101.493 , 137.677,42.472,19.757
pump-419 , 103.618 , 136.149,39.279,55.576
pump-494 , 105.64 , 147.373,40.72,48.542
pump-253 , 102.272 , 133.385,45.075,47.049
pump-419 , 100.059 , 149.078,40.37,50.126
pump-419 , 107.443 , 148.914,41.524,10.358
pump-494 , 103.148 , 145.87,43.851,49.409
pump-663 , 103.432 , 138.801,45.274,34.217
pump-498 , 103.996 , 150.877,45.767,61.279
pump-663 , 103.414 , 152.212,50.102,34.683
