Pump Id, Oil Rate, Gas Rate, Water Rate
pump-419 ,104.553,48.385,777.473
pump-494 ,104.553,42.906,735.795
pump-419 ,104.553,45.928,463.986
pump-253 ,104.553,10.245,460.651
pump-663 ,104.553,38.09,796.322
pump-419 ,104.553,30.765,339.918
pump-419 ,104.553,36.544,1157.447
pump-494 ,104.553,1.152,753.192
pump-663 ,104.553,7.691,1141.285
pump-663 ,104.553,36.256,355.477
pump-419 ,104.553,46.08,724.926
pump-663 ,104.553,20.926,884.25
pump-253 ,104.553,34.635,894.298
pump-419 ,104.553,21.45,893.714
pump-663 ,104.553,15.888,708.902
pump-663 ,104.553,65.366,589.825
pump-498 ,104.553,20.93,493.792
pump-494 ,104.553,46.806,375.306
pump-253 ,104.553,62.939,54.081
pump-494 ,104.553,4.885,819.074
pump-498 ,104.553,4.635,1077.639
pump-419 ,104.553,10.454,1251.57
pump-498 ,104.553,5.866,129.108
pump-663 ,104.553,29.262,486.77
pump-419 ,104.553,0.47,231.855
pump-494 ,104.553,0.12,459
pump-498 ,104.553,28.215,771.65
pump-494 ,104.553,17.622,606.681
pump-663 ,104.553,16.575,429.629
pump-494 ,104.553,61.811,372.751
pump-494 ,104.553,43.986,963.285
pump-494 ,104.553,38.269,752.749
pump-253 ,104.553,65.108,113.302
pump-253 ,104.553,19.993,533.748
pump-494 ,104.553,52.32,672.357
pump-253 ,104.553,48.088,721.158
pump-498 ,104.553,66.379,527.905
pump-494 ,104.553,2.186,589.037
pump-498 ,104.553,83.686,479.489
pump-663 ,104.553,36.31,605.962
pump-253 ,104.553,21.867,455.502
pump-498 ,104.553,3.265,399.481
pump-419 ,104.553,72.824,250.956
pump-253 ,104.553,36.021,248.701
pump-419 ,104.553,51.436,573.691
pump-253 ,104.553,67.87,-9.116
pump-663 ,104.553,62.477,1050.559
pump-253 ,104.553,47.25,824.255
pump-498 ,104.553,36.853,358.649
pump-663 ,104.553,33.5,809.711
pump-498 ,104.553,51.331,710.701
pump-253 ,104.553,34.971,995.22
pump-663 ,104.553,7.518,552.241
pump-419 ,104.553,76.81,1495.351
pump-663 ,104.553,10.179,523.704
pump-663 ,104.553,8.001,395.508
pump-253 ,104.553,48.082,362.812
pump-494 ,104.553,39.4,133.631
pump-498 ,104.553,94.851,145.19
pump-253 ,104.553,82.361,872.959
pump-253 ,104.553,18.984,912.309
pump-253 ,104.553,79.418,374.05
pump-663 ,104.553,55.984,779.311
pump-253 ,104.553,33.521,754.787
pump-663 ,104.553,60.385,755.744
pump-419 ,104.553,39.611,734.98
pump-253 ,104.553,14.752,647.31
pump-494 ,104.553,38.988,793.407
pump-494 ,104.553,7.401,751.89
pump-663 ,104.553,66.053,445.846
pump-419 ,104.553,39.85,457.225
pump-498 ,104.553,53.61,693.355
pump-498 ,104.553,47.751,108.931
pump-494 ,104.553,66.995,1008.825
pump-663 ,104.553,37.288,359.458
pump-253 ,104.553,9.426,340.799
pump-253 ,104.553,55.08,381.659
pump-663 ,104.553,49.056,558.854
pump-663 ,104.553,40.956,821.222
pump-663 ,104.553,32.576,633.95
pump-498 ,104.553,24.908,501.758
pump-419 ,104.553,10.009,1012.051
pump-253 ,104.553,41.839,525.328
pump-419 ,104.553,59.306,877.369
pump-253 ,104.553,42.407,707.004
pump-498 ,104.553,39.68,1143.034
pump-498 ,104.553,47.542,714.942
pump-498 ,104.553,14.259,378.043
pump-253 ,104.553,72.324,856.595
pump-419 ,104.553,17.069,213.541
pump-253 ,104.553,26.377,239.738
pump-253 ,104.553,28.318,835.416
pump-253 ,104.553,6.363,366.203
pump-419 ,104.553,36.334,464.362
pump-253 ,104.553,51.404,707.002
pump-494 ,104.553,46.487,525.742
pump-498 ,104.553,83.495,565.915
pump-663 ,104.553,80.705,529.503
pump-419 ,104.553,41.055,539.799
pump-494 ,104.553,10.827,812.921
pump-663 ,104.553,49.311,229.934
pump-419 ,104.553,46.78,983.621
pump-253 ,104.553,39.47,684.52
pump-663 ,104.553,55.429,761.053
pump-663 ,104.553,34.042,785.231
pump-253 ,104.553,55.614,465.55
pump-419 ,104.553,33.235,1078.047
pump-419 ,104.553,53.041,532.331
pump-498 ,104.553,46.871,825.169
pump-253 ,104.553,16.574,523.053
pump-494 ,104.553,58.371,515.196
pump-498 ,104.553,8.698,920.13
pump-253 ,104.553,56.283,489.815
pump-419 ,104.553,70.911,277.018
pump-498 ,104.553,33.393,698.267
pump-494 ,104.553,22.926,722.457
pump-663 ,104.553,30.599,153.989
pump-663 ,104.553,8.903,346.821
pump-253 ,104.553,44.474,284.216
pump-663 ,104.553,15.377,963.547
pump-419 ,104.553,30.312,438.437
pump-663 ,104.553,3.318,801.736
pump-494 ,104.553,21.556,561.232
pump-253 ,104.553,72.312,347.683
pump-419 ,104.553,39.1,421.743
pump-494 ,104.553,67.196,729.325
pump-419 ,104.553,58.888,401.893
pump-253 ,104.553,60.928,392.402
pump-498 ,104.553,1.299,716.661
pump-663 ,104.553,8.762,1048.639
pump-494 ,104.553,58.632,304.462
pump-663 ,104.553,45.757,293.064
pump-419 ,104.553,78.314,158.473
pump-663 ,104.553,55.511,810.687
pump-498 ,104.553,51.855,606.507
pump-253 ,104.553,65.42,1307.154
pump-663 ,104.553,47.3,491.563
pump-253 ,104.553,6.666,733.873
pump-253 ,104.553,74.623,404.588
pump-663 ,104.553,2.912,631.439
pump-498 ,104.553,44.969,827.994
pump-498 ,104.553,59.464,215.047
pump-498 ,104.553,27.162,952.179
pump-419 ,104.553,48.167,870.515
pump-494 ,104.553,22.533,767.489
pump-494 ,104.553,29.865,1087.808
pump-253 ,104.553,64.067,-73.805
pump-498 ,104.553,15.953,633.933
pump-419 ,104.553,3.017,830.504
pump-498 ,104.553,44.159,164.146
pump-498 ,104.553,72.214,739.144
pump-494 ,104.553,22.16,626.773
pump-498 ,104.553,54.257,270.214
pump-419 ,104.553,61.437,736.789
pump-498 ,104.553,67.435,683.812
pump-419 ,104.553,46.981,8.688
pump-498 ,104.553,36.909,877.95
pump-498 ,104.553,41.597,969.838
pump-419 ,104.553,32.848,1113.082
pump-498 ,104.553,36.956,697.272
pump-663 ,104.553,57.433,880.091
pump-663 ,104.553,6.22,704.179
pump-663 ,104.553,58.016,567.825
pump-253 ,104.553,35.826,653.621
pump-419 ,104.553,22.983,808.775
pump-494 ,104.553,42.833,1001.837
pump-663 ,104.553,62.152,571.253
pump-253 ,104.553,42.55,527.842
pump-253 ,104.553,19.405,551.978
pump-253 ,104.553,24.447,424.261
pump-663 ,104.553,41.732,683.494
pump-253 ,104.553,47.904,365.433
pump-663 ,104.553,8.815,528.749
pump-253 ,104.553,73.384,724.012
pump-494 ,104.553,12.863,1015.427
pump-494 ,104.553,27.857,639.696
pump-494 ,104.553,53.351,503.364
pump-419 ,104.553,3.717,281.353
pump-253 ,104.553,43,536.991
pump-663 ,104.553,48.69,993.909
pump-498 ,104.553,5.66,781.538
pump-419 ,104.553,15.542,484.717
pump-494 ,104.553,36.445,268.735
pump-253 ,104.553,44.664,113.919
pump-498 ,104.553,34.512,427.608
pump-494 ,104.553,42.062,659.054
pump-663 ,104.553,79.52,427.349
pump-663 ,104.553,11.587,834.942
pump-494 ,104.553,53.982,879.92
pump-663 ,104.553,41.36,74.816
pump-663 ,104.553,35.112,776.472
pump-663 ,104.553,66.959,511.204
pump-494 ,104.553,7.489,623.859
pump-494 ,104.553,54.085,649.546
pump-498 ,104.553,53.909,1059.012
pump-494 ,104.553,27.151,591.198
pump-253 ,104.553,34.011,158.294
pump-498 ,104.553,94.953,955.68
pump-253 ,104.553,68.384,844.887
pump-498 ,104.553,4.288,717.025
pump-419 ,104.553,42.041,986.451
pump-253 ,104.553,31.523,568.606
pump-419 ,104.553,90.103,790.53
pump-498 ,104.553,38.313,869.754
pump-498 ,104.553,65.243,779.808
pump-498 ,104.553,31.073,499.34
pump-498 ,104.553,22.96,164.93
pump-498 ,104.553,44.542,450.026
pump-663 ,104.553,6.483,793.993
pump-419 ,104.553,12.118,1167.409
pump-494 ,104.553,1.344,804.429
pump-663 ,104.553,29.146,412.099
pump-663 ,104.553,98.07,763.135
pump-494 ,104.553,47.097,291.296
pump-494 ,104.553,29.623,390.585
pump-494 ,104.553,25.919,713.375
pump-498 ,104.553,14.385,727.765
pump-498 ,104.553,11.842,9.803
pump-253 ,104.553,18.739,590.853
pump-663 ,104.553,14.432,1301.068
pump-498 ,104.553,3.521,546.865
pump-253 ,104.553,6.549,543.425
pump-419 ,104.553,21.013,476.965
pump-253 ,104.553,55.412,633.164
pump-663 ,104.553,19.351,588.994
pump-494 ,104.553,27.77,556.149
pump-494 ,104.553,11.881,373.617
pump-498 ,104.553,67.28,769.778
pump-253 ,104.553,39.244,482.353
pump-419 ,104.553,50.4,591.963
pump-419 ,104.553,31.815,610.711
pump-494 ,104.553,23.285,238.675
pump-663 ,104.553,6.077,346.973
pump-498 ,104.553,46.366,711.013
pump-419 ,104.553,65.49,570.05
pump-253 ,104.553,17.02,743.186
pump-494 ,104.553,1.576,388.915
pump-663 ,104.553,34.604,544.735
pump-498 ,104.553,30.447,325.346
pump-419 ,104.553,33.566,343.801
pump-253 ,104.553,6.077,944.113
pump-494 ,104.553,40.241,278.031
pump-494 ,104.553,52.646,687.99
pump-419 ,104.553,32.788,784.478
pump-253 ,104.553,62.397,331.566
pump-419 ,104.553,36.969,252.024
pump-663 ,104.553,91.263,-0.467
pump-663 ,104.553,33.936,522.388
pump-419 ,104.553,70.515,729.275
pump-498 ,104.553,81.38,416.257
pump-494 ,104.553,13.431,38.469
pump-663 ,104.553,36.873,494.912
pump-494 ,104.553,72.126,855.647
pump-663 ,104.553,53.655,499.574
pump-498 ,104.553,52.682,860.928
pump-498 ,104.553,12.383,410.183
pump-419 ,104.553,54.706,555.44
pump-498 ,104.553,26.553,791.816
pump-498 ,104.553,36.144,612.299
pump-663 ,104.553,60.808,611.801
pump-498 ,104.553,0.07,820.719
pump-494 ,104.553,85.659,609.097
pump-253 ,104.553,31.974,877.152
pump-494 ,104.553,72.123,730.486
pump-498 ,104.553,64.347,271.965
pump-253 ,104.553,18.512,914.048
pump-663 ,104.553,2.776,164.908
pump-253 ,104.553,32.641,676.533
pump-419 ,104.553,51.93,45.696
pump-498 ,104.553,38.397,761.448
pump-494 ,104.553,4.889,415.598
pump-253 ,104.553,3.256,567.337
pump-494 ,104.553,19.925,576.866
pump-494 ,104.553,40.121,-191.645
pump-663 ,104.553,87.106,639.783
pump-419 ,104.553,51.765,139.323
pump-494 ,104.553,6.795,803.165
pump-253 ,104.553,50.46,1031.715
pump-253 ,104.553,42.523,1011.996
pump-498 ,104.553,45.163,399.376
pump-419 ,104.553,54.168,435.353
pump-663 ,104.553,49.982,1034.826
pump-498 ,104.553,47.876,1274.623
pump-498 ,104.553,8.344,783.318
pump-419 ,104.553,56.618,933.247
pump-663 ,104.553,29.403,694.559
pump-253 ,104.553,1.765,1117.94
pump-419 ,104.553,52.511,385.649
pump-253 ,104.553,40.295,264.854
pump-494 ,104.553,48.714,652.4
pump-663 ,104.553,27.8,584.73
pump-663 ,104.553,81.177,551.942
pump-663 ,104.553,36.19,253.838
pump-663 ,104.553,44.371,621.678
pump-253 ,104.553,3.762,423.865
pump-494 ,104.553,39.816,830.534
pump-494 ,104.553,15.679,519.633
pump-498 ,104.553,11.701,611.236
pump-498 ,104.553,19.668,541.097
pump-498 ,104.553,15.315,382.294
pump-419 ,104.553,48.734,638.016
pump-253 ,104.553,46.276,522.762
pump-253 ,104.553,26.251,-106.492
pump-498 ,104.553,5.442,736.686
pump-494 ,104.553,32.766,508.841
pump-498 ,104.553,4.383,904.282
pump-663 ,104.553,61.821,-0.413
pump-663 ,104.553,46.725,838.763
pump-498 ,104.553,48.46,195.268
pump-494 ,104.553,19.113,1026.126
pump-253 ,104.553,31.651,700.587
pump-494 ,104.553,3.163,281.635
pump-498 ,104.553,6.655,439.41
pump-419 ,104.553,34.424,626.419
pump-663 ,104.553,27.875,784.626
pump-498 ,104.553,44.738,184.311
pump-253 ,104.553,67.658,727.198
pump-663 ,104.553,24.214,615.115
pump-253 ,104.553,16.146,961.304
pump-498 ,104.553,36.551,833.997
pump-494 ,104.553,51.969,341.798
pump-494 ,104.553,44.951,998.394
pump-494 ,104.553,22.593,325.801
pump-494 ,104.553,48.877,950.706
pump-498 ,104.553,22.044,570.532
pump-498 ,104.553,73.966,1096.411
pump-663 ,104.553,59.877,402.111
pump-494 ,104.553,12.638,1176.213
pump-419 ,104.553,36.383,191.804
pump-663 ,104.553,83.247,462.415
pump-494 ,104.553,47.768,139.053
pump-419 ,104.553,4.536,180.922
pump-419 ,104.553,50.528,505.872
pump-663 ,104.553,57.751,914.62
pump-494 ,104.553,8.545,848.067
pump-663 ,104.553,25.504,335.967
pump-498 ,104.553,3.204,471.496
pump-663 ,104.553,8.434,596.118
pump-253 ,104.553,34.85,313.572
pump-498 ,104.553,9.685,335.814
pump-253 ,104.553,3.558,867.163
pump-494 ,104.553,74.735,171.563
pump-419 ,104.553,0.86,699.945
pump-419 ,104.553,38.425,594.909
pump-663 ,104.553,16.908,587.277
pump-663 ,104.553,99.018,498.768
pump-663 ,104.553,24.83,616.751
pump-498 ,104.553,60.956,417.166
pump-419 ,104.553,43.453,587.399
pump-494 ,104.553,42.957,565.137
pump-419 ,104.553,43.136,1031.814
pump-494 ,104.553,31.866,685.565
pump-419 ,104.553,52.124,859.739
pump-498 ,104.553,71.451,425.069
pump-253 ,104.553,9.627,1083.353
pump-419 ,104.553,61.686,404.54
pump-419 ,104.553,25.732,288.663
pump-419 ,104.553,40.219,815.402
pump-663 ,104.553,64.923,304.851
pump-253 ,104.553,63.167,754.521
pump-419 ,104.553,49.77,692.599
pump-494 ,104.553,76.095,703.894
pump-494 ,104.553,39.918,171.859
pump-253 ,104.553,67.658,855.119
pump-253 ,104.553,1.968,816
pump-419 ,104.553,30.506,367.015
pump-498 ,104.553,9.154,666.728
pump-498 ,104.553,48.95,571.252
pump-494 ,104.553,59.969,413.981
pump-253 ,104.553,59.971,726.158
pump-253 ,104.553,2.348,591.918
pump-253 ,104.553,41.824,225.333
pump-253 ,104.553,35.402,936.734
pump-498 ,104.553,18.484,333.621
pump-663 ,104.553,1.75,261.42
pump-663 ,104.553,45.766,901.058
pump-253 ,104.553,69.686,453.95
pump-663 ,104.553,62.508,525.256
pump-498 ,104.553,43.551,959.87
pump-663 ,104.553,50.534,797.617
pump-494 ,104.553,25.172,738.946
pump-419 ,104.553,51.512,843.543
pump-253 ,104.553,35.969,283.651
pump-253 ,104.553,36.449,797.008
pump-419 ,104.553,36.375,189.17
pump-663 ,104.553,5.287,201.949
pump-494 ,104.553,53.88,769.778
pump-253 ,104.553,65.576,113.917
pump-498 ,104.553,51.846,512.022
pump-494 ,104.553,64.305,669.466
pump-498 ,104.553,87.772,805.559
pump-494 ,104.553,43.865,487.442
pump-419 ,104.553,29.885,583.773
pump-419 ,104.553,29.812,905.569
pump-419 ,104.553,13.094,1154.904
pump-419 ,104.553,16.959,702.785
pump-419 ,104.553,14.818,261.873
pump-253 ,104.553,50.985,485.323
pump-663 ,104.553,35.02,603.635
pump-663 ,104.553,8.073,821.654
pump-663 ,104.553,73.969,579.432
pump-498 ,104.553,53.659,886.521
pump-498 ,104.553,30.269,620.17
pump-494 ,104.553,39.784,836.231
pump-498 ,104.553,9.727,908.466
pump-494 ,104.553,43.569,455.451
pump-498 ,104.553,5.595,957.923
pump-494 ,104.553,53.638,655.9
pump-498 ,104.553,61.526,565.965
pump-253 ,104.553,2.06,1163.702
pump-498 ,104.553,6.119,702.582
pump-419 ,104.553,47.474,564.33
pump-663 ,104.553,35.881,643.875
pump-498 ,104.553,50.37,347.299
pump-663 ,104.553,45.436,266.094
pump-494 ,104.553,8.737,457.469
pump-253 ,104.553,74.454,276.551
pump-419 ,104.553,31.891,378.527
pump-253 ,104.553,22.446,991.117
pump-663 ,104.553,37.378,667.936
pump-663 ,104.553,7.222,312.309
pump-663 ,104.553,77.608,500.056
pump-253 ,104.553,8.008,490.644
pump-253 ,104.553,29.849,745.674
pump-253 ,104.553,83.732,449.089
pump-419 ,104.553,9.125,1101.686
pump-253 ,104.553,54.613,395.795
pump-663 ,104.553,1.869,544.462
pump-498 ,104.553,71.102,489.044
pump-498 ,104.553,18.456,671.303
pump-663 ,104.553,18.412,626.927
pump-663 ,104.553,31.548,800.112
pump-663 ,104.553,5.592,945.152
pump-419 ,104.553,71.483,1110.76
pump-494 ,104.553,4.115,123.303
pump-494 ,104.553,7.429,1020.002
pump-498 ,104.553,39.505,590.198
pump-663 ,104.553,5.201,747.736
pump-663 ,104.553,16.286,109.919
pump-498 ,104.553,28.402,503.722
pump-253 ,104.553,48.904,1092.8
pump-253 ,104.553,52.026,605.562
pump-494 ,104.553,28.434,296.374
pump-498 ,104.553,40.017,572.945
pump-663 ,104.553,35.235,771.488
pump-419 ,104.553,43.254,450.798
pump-494 ,104.553,7.657,717.022
pump-498 ,104.553,23.459,672.868
pump-663 ,104.553,20.987,747.766
pump-498 ,104.553,117.665,780.413
pump-253 ,104.553,21.024,293.503
pump-663 ,104.553,53.894,535.945
pump-498 ,104.553,19.911,556.866
pump-419 ,104.553,48.462,892.626
pump-419 ,104.553,64.863,435.263
pump-419 ,104.553,89.86,134.157
pump-498 ,104.553,15.966,-141.326
pump-253 ,104.553,57.024,463.44
pump-663 ,104.553,46.135,546.49
pump-494 ,104.553,48.483,599.951
pump-663 ,104.553,17.941,734.256
pump-663 ,104.553,13.927,1164.784
pump-419 ,104.553,100.76,61.763
pump-663 ,104.553,85.371,570.684
pump-494 ,104.553,53.091,413.749
pump-498 ,104.553,76.698,815.637
pump-663 ,104.553,56.758,-94.723
pump-663 ,104.553,21.111,1217.909
pump-419 ,104.553,49.61,736.159
pump-498 ,104.553,33.686,154.876
pump-498 ,104.553,12.282,507.789
pump-253 ,104.553,35.607,624.946
pump-663 ,104.553,80.986,597.394
pump-494 ,104.553,13.198,904.52
pump-253 ,104.553,25.767,959.729
pump-419 ,104.553,39.699,475.515
pump-419 ,104.553,53.657,21.137
pump-419 ,104.553,44.739,920.805
pump-663 ,104.553,46.27,310.508
pump-663 ,104.553,30.269,712.728
pump-498 ,104.553,80.031,722.633
pump-494 ,104.553,69.988,645.092
pump-253 ,104.553,44.039,675.702
pump-253 ,104.553,35.721,408.972
pump-419 ,104.553,63.216,349.401
pump-419 ,104.553,22.01,526.727
pump-663 ,104.553,28.616,227.893
pump-419 ,104.553,30.569,909.213
pump-419 ,104.553,60.601,184.673
pump-498 ,104.553,15.954,487.36
pump-253 ,104.553,75.971,689.991
pump-663 ,104.553,27.511,579.532
pump-253 ,104.553,25.356,822.053
pump-663 ,104.553,0.077,618.591
pump-663 ,104.553,45.025,561.789
pump-419 ,104.553,43.474,739.676
pump-253 ,104.553,37.272,354.155
pump-419 ,104.553,47.866,354.942
pump-498 ,104.553,78.201,29.593
pump-663 ,104.553,54.179,422.757
pump-498 ,104.553,34.423,767.897
pump-663 ,104.553,12.126,962.359
pump-419 ,104.553,58.808,698.388
pump-663 ,104.553,31.982,680.206
pump-419 ,104.553,64.567,488.905
pump-498 ,104.553,9.07,525.347
pump-253 ,104.553,36.353,673.41
pump-494 ,104.553,44.501,613.435
pump-419 ,104.553,0.381,845.03
pump-498 ,104.553,15.904,1076.473
pump-419 ,104.553,44.19,515.536
pump-253 ,104.553,85.845,930.498
pump-498 ,104.553,32.032,926.826
pump-663 ,104.553,65.331,618.335
pump-663 ,104.553,5.446,788.211
pump-253 ,104.553,55.377,542.163
pump-663 ,104.553,55.273,351.326
pump-498 ,104.553,54.269,324.498
pump-419 ,104.553,27.046,489.279
pump-253 ,104.553,3.831,730.544
pump-494 ,104.553,59.224,902.165
pump-419 ,104.553,11.514,606.21
pump-419 ,104.553,53.606,555.804
pump-494 ,104.553,36.949,834.521
pump-419 ,104.553,21.645,415.182
pump-498 ,104.553,52.997,228.849
pump-253 ,104.553,30.804,822.699
pump-494 ,104.553,15.637,451.627
pump-419 ,104.553,19.103,391.715
pump-494 ,104.553,85.649,552.597
pump-253 ,104.553,49.752,715.256
pump-494 ,104.553,63.121,1000.692
pump-498 ,104.553,38.118,651.574
pump-498 ,104.553,58.533,256.279
pump-253 ,104.553,81.714,558.077
pump-663 ,104.553,16.997,277.881
pump-498 ,104.553,54.458,791.522
pump-494 ,104.553,19.397,592.434
pump-498 ,104.553,28.225,671.388
pump-494 ,104.553,58.365,343.637
pump-494 ,104.553,105.414,724.428
pump-498 ,104.553,15.055,504.037
pump-494 ,104.553,14.64,705.516
pump-253 ,104.553,1.602,838.109
pump-498 ,104.553,49.334,779.313
pump-498 ,104.553,55.172,664.748
pump-494 ,104.553,50.36,413.018
pump-494 ,104.553,28.57,197.016
pump-494 ,104.553,52.216,692.927
pump-494 ,104.553,26.814,616.029
pump-494 ,104.553,44.177,792.638
pump-494 ,104.553,46.481,778.457
pump-419 ,104.553,56.943,390.847
pump-663 ,104.553,29.364,689.43
pump-498 ,104.553,9.208,189.574
pump-498 ,104.553,28.456,791.757
pump-253 ,104.553,16.259,767.768
pump-498 ,104.553,48.794,176.992
pump-498 ,104.553,23.288,1077.187
pump-253 ,104.553,22.246,741.626
pump-253 ,104.553,4.775,637.881
pump-498 ,104.553,73.071,780.947
pump-253 ,104.553,77.137,725.195
pump-253 ,104.553,19.134,722.782
pump-498 ,104.553,81.628,684.822
pump-663 ,104.553,27.65,804.554
pump-494 ,104.553,14.436,457.069
pump-494 ,104.553,7.007,200.267
pump-253 ,104.553,0.246,353.504
pump-663 ,104.553,40.961,297.586
pump-494 ,104.553,20.762,604.903
pump-498 ,104.553,32.27,406.498
pump-663 ,104.553,37.883,411.026
pump-494 ,104.553,62.712,463.387
pump-663 ,104.553,69.994,217.458
pump-253 ,104.553,22.541,1041.25
pump-498 ,104.553,32.982,1123.736
pump-498 ,104.553,80.202,769.852
pump-419 ,104.553,55.932,581.612
pump-663 ,104.553,8.896,207.979
pump-253 ,104.553,74.734,382.048
pump-253 ,104.553,58.66,785.155
pump-498 ,104.553,1.378,396.134
pump-419 ,104.553,48.939,539.763
pump-253 ,104.553,29.947,430.015
pump-419 ,104.553,35.627,647.418
pump-663 ,104.553,10.135,919.558
pump-253 ,104.553,61.38,851.561
pump-663 ,104.553,8.76,584.795
pump-498 ,104.553,10.471,788.75
pump-494 ,104.553,86.594,260.824
pump-253 ,104.553,20.131,233.568
pump-419 ,104.553,49.691,420.418
pump-419 ,104.553,12.835,567.558
pump-494 ,104.553,12.709,628.322
pump-663 ,104.553,8.464,941.747
pump-494 ,104.553,44.424,866.076
pump-419 ,104.553,27.738,575.925
pump-498 ,104.553,61.352,303.433
pump-498 ,104.553,21.41,862.861
pump-498 ,104.553,58.05,926.974
pump-498 ,104.553,39.961,535.885
pump-494 ,104.553,40.737,675.691
pump-419 ,104.553,31.363,819.677
pump-494 ,104.553,47.009,1056.069
pump-419 ,104.553,22.752,554.834
pump-253 ,104.553,55.595,53.956
pump-419 ,104.553,83.287,967.852
pump-663 ,104.553,21.857,603.981
pump-253 ,104.553,7.019,375.496
pump-663 ,104.553,52.774,575.885
pump-253 ,104.553,51.447,337.338
pump-494 ,104.553,50.957,709.644
pump-419 ,104.553,48.878,366.776
pump-253 ,104.553,53.707,685.554
pump-498 ,104.553,31.741,372.907
pump-419 ,104.553,64.132,295.943
pump-419 ,104.553,6.35,1171.396
pump-663 ,104.553,69.977,641.443
pump-253 ,104.553,31.979,545.475
pump-419 ,104.553,50.192,496.881
pump-663 ,104.553,0.587,412.563
pump-494 ,104.553,81.105,568.765
pump-419 ,104.553,44.788,103.834
pump-498 ,104.553,11.154,321.298
pump-498 ,104.553,22.992,457.174
pump-419 ,104.553,91.617,607.241
pump-419 ,104.553,58.072,431.903
pump-253 ,104.553,47.849,548.669
pump-253 ,104.553,24.494,494.26
pump-253 ,104.553,35.155,427.411
pump-253 ,104.553,16.864,605.474
pump-494 ,104.553,1.061,232.602
pump-494 ,104.553,35.677,865.824
pump-498 ,104.553,37.788,793.068
pump-419 ,104.553,33.495,-126.6
pump-663 ,104.553,22.756,161.977
pump-498 ,104.553,31.835,876.319
pump-498 ,104.553,54.161,866.765
pump-663 ,104.553,42.951,720.316
pump-498 ,104.553,25.908,679.595
pump-253 ,104.553,20.134,472.004
pump-419 ,104.553,29.095,995.678
pump-498 ,104.553,22.352,94.683
pump-494 ,104.553,16.851,503.12
pump-419 ,104.553,5.926,517.784
pump-498 ,104.553,53.093,502.644
pump-253 ,104.553,31.168,819.132
pump-498 ,104.553,48.853,540.152
pump-498 ,104.553,18.74,286.908
pump-498 ,104.553,7.884,624.025
pump-253 ,104.553,27.996,702.036
pump-498 ,104.553,42.555,1121.924
pump-498 ,104.553,50.831,591.95
pump-663 ,104.553,55.403,656.145
pump-494 ,104.553,18.139,376.939
pump-494 ,104.553,22.79,797.145
pump-498 ,104.553,33.158,508.495
pump-419 ,104.553,53.765,-19.767
pump-663 ,104.553,71.509,252.028
pump-663 ,104.553,19.69,679.6
pump-494 ,104.553,32.428,557.591
pump-419 ,104.553,39.448,88.129
pump-494 ,104.553,114.834,302.247
pump-498 ,104.553,43.018,69.011
pump-253 ,104.553,47.068,436.256
pump-494 ,104.553,9.012,735.918
pump-253 ,104.553,21.448,473.326
pump-498 ,104.553,41.69,389
pump-498 ,104.553,12.746,1103.016
pump-419 ,104.553,67.033,5.643
pump-253 ,104.553,10.311,744.239
pump-253 ,104.553,28.754,652.551
pump-498 ,104.553,57.724,525.789
pump-498 ,104.553,36.683,714.536
pump-498 ,104.553,30.125,423.215
pump-498 ,104.553,7.256,437.892
pump-663 ,104.553,69.317,263.151
pump-419 ,104.553,30.541,1102.549
pump-498 ,104.553,28.615,505.478
pump-663 ,104.553,28.426,589.051
pump-663 ,104.553,38.444,277.727
pump-498 ,104.553,67.586,317.123
pump-663 ,104.553,87.11,294.806
pump-494 ,104.553,4.063,683.845
pump-663 ,104.553,12.06,403.291
pump-419 ,104.553,52.234,453.136
pump-419 ,104.553,49.656,481.522
pump-498 ,104.553,17.089,729.172
pump-419 ,104.553,75.914,660.348
pump-419 ,104.553,6.478,725.187
pump-419 ,104.553,27.938,667.459
pump-253 ,104.553,39.983,393.911
pump-663 ,104.553,26.353,496.418
pump-494 ,104.553,34.719,543.905
pump-498 ,104.553,0.441,923.333
pump-663 ,104.553,56.402,418.447
pump-494 ,104.553,68.952,974.231
pump-663 ,104.553,40.222,848.884
pump-494 ,104.553,37.374,469.568
pump-253 ,104.553,26.884,379.44
pump-498 ,104.553,11.109,654.896
pump-663 ,104.553,7.162,760.876
pump-419 ,104.553,56.287,659.41
pump-663 ,104.553,10.366,529.375
pump-663 ,104.553,34.931,603.843
pump-419 ,104.553,45.019,311.565
pump-494 ,104.553,33.167,335.964
pump-663 ,104.553,48.586,378.522
pump-663 ,104.553,0.194,632.893
pump-663 ,104.553,31.111,610.655
pump-253 ,104.553,25.397,558.502
pump-494 ,104.553,31.417,582.413
pump-663 ,104.553,58.218,112.694
pump-419 ,104.553,71.738,323.6
pump-253 ,104.553,62.678,742.133
pump-253 ,104.553,52.086,840.434
pump-419 ,104.553,42.606,253.395
pump-663 ,104.553,25.227,520.553
pump-419 ,104.553,10.803,607.19
pump-494 ,104.553,54.878,1478.591
pump-663 ,104.553,38.801,705.707
pump-498 ,104.553,17.429,786.296
pump-253 ,104.553,21.567,662.263
pump-498 ,104.553,40.255,501.775
pump-498 ,104.553,50.088,715.447
pump-663 ,104.553,24.772,373.466
pump-253 ,104.553,46.953,380.979
pump-498 ,104.553,21.987,687.418
pump-419 ,104.553,15.799,283.568
pump-253 ,104.553,26.969,1102.487
pump-494 ,104.553,27.446,407.081
